Farm_ID,Soil_pH,Soil_Moisture,Temperature_C,Rainfall_mm,Crop_Type,Fertilizer_Usage_kg,Pesticide_Usage_kg,Crop_Yield_ton,Sustainability_Score
1741,6.72,23.05,18.88,276.95,Wheat,137.47,4.96,1.7914766306546035,89.64
1742,7.13,38.98,26.22,199.89,Rice,198.85,1.58,9.454719944039706,69.4
1743,5.72,22.79,23.69,89.81,Corn,96.29,11.26,1.6981555038389788,43.9
1744,7.01,32.8,28.47,77.0,Rice,108.45,14.57,5.332084891732493,15.28
1745,6.85,47.54,29.28,152.83,Soybean,65.88,10.47,7.0217210538505705,11.43
1746,6.04,20.05,24.06,257.87,Soybean,67.6,13.78,9.206883650645112,59.43
1747,5.67,45.25,16.74,114.22,Corn,126.66,18.61,8.20475705378945,23.43
1748,6.02,44.77,30.57,190.7,Soybean,83.52,2.34,6.390949105894595,83.14
1749,6.63,38.51,27.08,236.83,Rice,86.94,1.67,9.764003693412448,86.58
1750,6.67,11.42,34.95,67.39,Soybean,95.45,7.6,6.295141671689466,17.82
1751,6.78,30.33,24.19,160.16,Wheat,154.08,8.87,4.881575718335053,41.51
1752,6.36,26.86,22.68,138.89,Soybean,114.34,13.68,9.254759696746348,79.7
1753,6.26,32.64,18.43,106.26,Wheat,120.1,17.5,7.823102733626709,42.05
1754,5.54,24.79,28.42,184.73,Soybean,58.36,8.43,9.547581626897294,77.7
1755,5.82,14.83,31.66,226.56,Corn,146.13,18.13,5.270019374619591,42.18
1756,6.98,29.15,31.91,277.46,Soybean,68.81,18.85,7.950868425386467,89.66
1757,6.33,16.28,31.56,222.57,Wheat,93.85,12.8,4.419004087128173,90.23
1758,6.75,47.53,30.61,114.45,Corn,137.78,8.83,2.3351583205244943,17.73
1759,5.59,42.96,18.78,126.6,Soybean,157.84,18.51,3.3667969906527877,62.06
1760,7.47,25.79,15.84,58.44,Rice,55.94,16.19,4.6878118833881794,81.38
1761,7.33,30.3,30.52,127.58,Wheat,72.9,13.7,5.46119532172105,86.21
1762,6.6,35.67,19.54,261.86,Soybean,135.16,6.68,8.70278430396085,76.35
1763,5.99,14.95,34.93,160.61,Corn,62.63,5.17,6.940340051895313,15.81
1764,7.26,16.63,32.69,210.66,Rice,131.49,10.84,4.083231492591358,55.45
1765,5.85,39.55,26.94,122.72,Soybean,117.34,12.83,2.0115111970444586,38.8
1766,6.18,17.75,26.35,170.01,Corn,92.64,16.79,5.7477862390614725,63.74
1767,6.9,47.87,27.8,127.2,Wheat,83.41,6.89,5.152959648494937,58.2
1768,6.78,37.07,29.87,171.39,Wheat,175.88,1.44,1.4327585129720155,1.27
1769,7.12,38.56,18.54,223.4,Rice,106.56,12.93,1.81765501501046,87.12
1770,5.93,37.07,18.04,80.36,Wheat,101.38,9.26,7.848161380437232,53.89
1771,6.07,22.57,20.58,233.85,Corn,100.16,4.12,6.225885800130106,10.54
1772,6.57,16.54,19.96,146.58,Rice,199.4,12.73,3.2809414021278,88.74
1773,7.12,23.53,31.97,163.82,Soybean,183.72,3.56,5.631429871121119,79.34
1774,6.41,18.65,19.74,62.56,Corn,152.94,7.26,5.751059261761855,5.21
1775,7.12,37.62,24.6,122.25,Corn,103.82,17.14,1.796471002692862,17.6
1776,5.99,18.16,18.85,96.91,Corn,100.72,2.88,1.3316924652807551,43.77
1777,6.41,49.99,25.5,59.42,Corn,120.96,12.58,2.7250400851060124,33.18
1778,5.59,20.35,22.19,180.01,Corn,173.94,14.46,7.750552901101984,10.67
1779,6.82,39.79,21.58,229.18,Wheat,136.99,1.56,9.3187238988586,65.71
1780,6.55,31.6,28.29,50.12,Rice,152.38,11.1,7.3079842286529,85.09
1781,6.09,45.38,20.29,207.91,Soybean,190.2,3.33,4.923831703803497,59.72
1782,5.63,40.71,30.47,65.96,Corn,70.68,18.07,3.913008197308406,87.65
1783,7.35,32.61,16.76,174.2,Wheat,113.44,12.1,9.302064087376712,70.74
1784,7.4,27.74,31.63,101.8,Wheat,81.04,12.69,6.199178062391045,12.47
1785,7.36,30.82,28.08,123.98,Wheat,85.77,5.5,7.17775643117186,59.64
1786,6.23,45.75,21.11,96.26,Wheat,103.22,19.25,1.5307281577508671,58.06
1787,6.01,17.66,15.5,157.86,Corn,136.92,13.94,6.200495009107106,4.52
1788,7.22,24.12,17.64,112.76,Corn,132.82,13.23,5.092880695060556,66.68
1789,5.82,41.29,25.89,68.52,Corn,136.19,4.31,9.011706447963444,82.58
1790,5.64,26.88,22.92,150.63,Wheat,52.87,16.68,5.096720344920802,4.66
1791,5.54,33.09,28.0,58.85,Soybean,173.39,4.33,2.2906443759353,52.12
1792,7.06,22.28,18.43,195.89,Wheat,173.45,17.02,2.8559785343547173,59.4
1793,6.7,31.28,22.07,81.75,Soybean,147.75,14.78,6.072720657340121,33.44
1794,7.11,39.23,15.04,117.15,Corn,190.65,17.19,8.904776592019537,14.33
1795,6.49,33.86,33.1,87.77,Corn,165.94,13.56,1.3191917743018842,61.16
1796,5.67,47.69,30.87,287.47,Rice,180.59,8.84,9.879468333696728,96.48
1797,7.35,35.07,27.51,62.65,Soybean,191.66,1.44,3.640372977612336,1.19
1798,5.75,37.44,26.41,164.89,Wheat,181.68,17.18,6.2665473631770805,83.74
1799,6.12,14.32,25.6,275.63,Soybean,58.78,8.02,7.085694660236879,11.26
1800,6.2,33.06,17.42,229.47,Corn,102.34,1.2,1.0176085971495925,19.33
1801,6.19,36.12,27.39,153.47,Soybean,80.99,9.51,5.291807495750261,17.88
1802,6.44,25.67,16.78,120.34,Corn,102.43,10.1,9.545821956932384,18.35
1803,6.31,42.37,17.03,63.25,Corn,112.06,6.62,5.255395629955737,31.6
1804,6.66,34.01,28.11,207.96,Soybean,170.32,10.07,9.472826788225936,59.01
1805,7.35,43.14,28.56,204.38,Rice,129.53,13.07,3.1475337552408247,37.68
1806,6.51,43.0,19.48,58.67,Soybean,57.39,12.22,8.521415875940182,16.36
1807,6.83,49.9,30.25,69.1,Rice,111.7,5.41,9.661097262169992,39.39
1808,6.61,17.45,29.13,190.7,Rice,117.36,17.26,5.141051253442452,23.51
1809,7.23,16.05,21.21,201.91,Corn,176.43,9.89,3.176232747883692,49.84
1810,6.1,21.85,20.45,243.45,Soybean,139.78,19.8,2.982995879555511,93.28
1811,6.85,12.32,27.19,197.82,Wheat,68.61,4.24,9.244388109629613,33.52
1812,5.55,43.53,25.57,256.46,Wheat,108.63,13.73,9.13255016766282,76.38
1813,6.93,16.16,34.48,133.3,Wheat,119.23,14.35,3.279424666300359,50.86
1814,7.4,48.93,27.24,298.37,Corn,190.46,9.84,7.347381432670286,21.99
1815,7.02,44.66,29.24,167.22,Rice,187.35,8.33,3.674052659023076,28.61
1816,7.14,11.21,21.0,207.29,Rice,132.13,4.41,2.056318254974705,19.83
1817,6.54,32.57,28.55,237.77,Soybean,151.51,13.49,3.883071512724633,8.94
1818,7.45,14.08,28.72,262.27,Wheat,67.77,4.92,3.3955015552703367,44.01
1819,6.8,23.88,20.2,63.83,Soybean,59.86,10.24,3.1332674010413863,17.96
1820,7.08,47.94,16.85,142.58,Wheat,69.88,5.17,9.93783253390864,54.05
1821,6.02,38.19,27.79,244.62,Corn,75.3,4.54,2.2322836957734538,16.79
1822,7.02,36.47,28.97,219.36,Soybean,66.71,8.36,6.535807572201842,42.45
1823,5.82,45.22,29.1,273.72,Soybean,180.24,10.53,4.325005982047413,50.41
1824,7.31,23.67,26.8,255.5,Corn,89.6,3.58,9.455238589104864,96.6
1825,6.83,43.65,26.17,97.93,Rice,73.47,6.79,9.90606783441601,71.03
1826,7.27,32.77,16.69,107.21,Wheat,161.08,14.61,4.715132051141,33.11
1827,5.96,16.56,19.26,207.06,Wheat,96.36,7.09,7.747008251112808,7.9
1828,6.35,48.45,16.39,83.94,Rice,163.69,8.17,3.514452242293463,44.46
1829,6.15,24.74,29.14,210.07,Corn,115.58,9.51,5.731994786100021,58.64
1830,6.9,27.36,30.84,98.0,Corn,102.18,17.91,3.28806504170822,30.97
1831,6.99,41.98,30.85,87.43,Corn,59.49,14.87,6.865807624258775,90.0
1832,7.0,45.18,25.09,115.6,Soybean,90.8,17.38,3.685210328559189,49.93
1833,6.2,24.16,16.05,140.74,Wheat,93.52,2.68,7.345598747625518,39.46
1834,6.9,10.59,33.04,50.88,Corn,97.39,12.45,2.571721818718043,87.02
1835,6.66,28.69,29.14,62.97,Rice,146.39,16.07,5.130177290375041,30.11
1836,6.5,24.72,20.56,243.29,Corn,148.58,14.84,5.129224286238115,59.69
1837,7.09,27.5,18.62,107.3,Rice,94.11,3.01,4.240043898671905,38.7
1838,6.79,34.65,17.42,192.76,Soybean,50.25,17.73,2.1108697677881008,38.26
1839,7.04,12.73,28.7,215.58,Corn,159.82,10.05,3.535312839971973,46.48
1840,6.57,40.33,15.33,99.64,Corn,157.75,5.5,6.029640191309898,42.93
1841,6.51,31.63,23.2,141.35,Soybean,73.71,9.4,4.9989435457247735,65.32
1842,6.14,10.73,19.41,206.26,Corn,127.86,14.33,3.822452333577481,97.6
1843,7.05,26.75,33.1,259.42,Rice,140.16,3.56,9.986398319185929,79.21
1844,5.62,31.74,18.21,278.8,Soybean,99.19,12.32,6.778001205107095,38.22
1845,5.68,32.55,34.37,191.77,Rice,85.55,3.02,5.665300303619277,27.36
1846,6.58,41.17,26.19,71.29,Corn,137.98,1.17,5.921959889697028,55.24
1847,6.15,28.93,28.26,176.18,Rice,65.77,5.38,5.432674124986072,52.85
1848,6.7,25.81,19.91,262.13,Rice,142.38,1.15,3.679987129067891,2.66
1849,5.76,17.54,17.35,286.75,Rice,75.17,7.48,2.8871519177417544,11.81
1850,7.3,47.22,28.45,266.78,Rice,152.46,17.81,6.442633770870315,34.11
1851,6.41,24.47,24.62,288.49,Corn,74.9,1.48,5.1770400164893084,67.81
1852,7.28,44.73,20.18,216.4,Corn,114.83,13.76,8.04183271117556,14.72
1853,6.23,31.71,28.22,183.26,Soybean,80.08,16.1,2.1600693528845847,5.22
1854,7.15,36.14,34.42,181.81,Wheat,50.42,17.07,8.07583991184169,69.97
1855,5.72,12.91,30.0,104.45,Rice,144.65,1.21,9.604906448028869,26.28
1856,7.16,21.59,15.59,115.38,Corn,141.57,4.37,8.545785928448316,33.43
1857,6.17,37.28,27.05,74.66,Soybean,79.18,11.5,6.548252637003614,2.31
1858,5.54,42.79,29.68,268.48,Corn,154.39,14.65,4.4463337217834376,49.16
1859,6.52,43.04,21.99,128.76,Rice,125.66,18.6,1.3174351215867,46.98
1860,5.7,41.98,27.53,107.3,Rice,106.9,16.9,7.632040721901068,58.55
1861,6.54,49.02,24.31,213.19,Wheat,67.86,18.41,9.003225661640807,87.01
1862,7.49,39.46,31.41,101.88,Wheat,156.24,7.8,4.115225422208908,60.07
1863,6.86,33.46,26.16,161.85,Corn,59.85,18.9,8.57323063729721,57.38
1864,7.39,22.96,16.45,76.44,Wheat,198.11,12.64,9.838034012670278,82.04
1865,7.22,25.9,29.94,175.84,Rice,99.24,4.2,6.869866551358496,87.42
1866,7.4,25.19,24.39,231.41,Soybean,140.54,13.64,8.598473177535999,79.2
1867,7.49,26.36,19.24,168.72,Rice,153.92,18.36,9.912915591366442,72.67
1868,5.61,26.82,30.45,122.22,Soybean,155.56,14.27,1.2410373619577155,27.65
1869,7.42,36.75,22.4,70.68,Soybean,122.61,19.77,8.26182795560213,75.43
1870,7.02,48.38,18.94,131.73,Rice,60.19,3.75,1.7576403819192397,33.62
1871,7.12,10.09,28.37,241.25,Rice,70.39,9.73,8.307570339721142,74.0
1872,5.99,20.77,28.07,104.07,Soybean,87.37,4.51,9.673571500171342,24.58
1873,5.96,39.43,29.36,203.86,Soybean,137.65,6.69,6.537486668557725,72.53
1874,7.47,47.65,29.7,81.26,Soybean,87.41,18.37,4.572410766610899,98.41
1875,6.56,33.79,34.74,253.33,Wheat,143.04,10.59,2.453776584045549,63.54
1876,7.13,46.6,28.08,144.94,Corn,135.98,9.92,1.1156135202686546,7.39
1877,7.16,28.73,20.43,102.67,Rice,147.56,10.79,7.645185715148323,66.93
1878,6.17,20.59,16.4,71.21,Soybean,73.62,2.56,5.515077627661791,72.85
1879,5.68,23.19,22.65,236.18,Soybean,178.0,19.97,2.410134081374132,97.35
1880,5.77,42.67,30.38,136.68,Soybean,162.51,13.99,7.153953398664921,46.48
1881,6.74,18.88,29.5,118.46,Soybean,92.71,1.66,1.0887224609311037,16.02
1882,6.0,40.44,31.09,193.11,Rice,70.52,5.53,6.839280823773261,58.33
1883,6.62,44.15,25.44,50.99,Corn,123.59,16.55,5.016647118124519,46.12
1884,5.52,12.18,26.99,112.31,Soybean,54.29,2.65,3.367628582960702,71.57
1885,6.85,30.46,18.59,208.69,Wheat,152.36,5.54,9.051918117485478,37.11
1886,7.16,35.56,28.57,233.65,Wheat,67.7,1.99,5.628129479277964,14.35
1887,5.89,12.1,29.45,82.3,Wheat,76.32,3.48,3.93590554653413,80.57
1888,6.35,22.35,17.16,239.5,Corn,160.71,7.84,5.217146972259144,85.46
1889,5.87,24.5,15.97,200.19,Wheat,180.24,15.49,4.267518941769192,76.11
1890,6.52,10.91,16.74,227.97,Corn,130.28,11.54,8.481819901924442,25.74
1891,6.46,26.69,21.14,105.39,Corn,52.57,9.24,5.928757098947261,55.77
1892,7.28,17.33,27.39,81.16,Wheat,125.41,6.47,3.8051672078967314,83.17
1893,5.87,27.76,27.26,95.4,Corn,148.44,14.72,3.952507806229892,59.17
1894,6.68,25.85,15.74,239.43,Soybean,184.18,13.91,4.513857440564548,25.56
1895,6.37,12.42,22.55,230.54,Wheat,158.55,19.91,4.174917722691019,83.41
1896,7.26,49.01,30.21,139.81,Wheat,52.51,17.0,1.8313873683647144,65.09
1897,6.43,41.23,26.04,274.64,Soybean,137.08,14.91,9.525729728628788,28.61
1898,6.85,12.23,23.23,230.13,Rice,72.73,5.09,4.123152946532755,78.83
1899,6.81,45.0,27.12,194.09,Wheat,173.69,10.87,2.518788566330538,15.85
1900,5.84,10.02,35.0,203.6,Wheat,91.23,8.77,5.868016860844646,79.32
1901,6.88,18.95,25.14,146.44,Soybean,70.99,11.24,9.997555504443282,39.47
1902,7.16,23.8,27.62,250.4,Soybean,170.64,12.89,6.053667114565744,49.76
1903,7.11,11.77,20.46,130.21,Soybean,67.9,1.58,8.125230041833653,14.09
1904,5.96,48.17,31.89,51.07,Soybean,79.71,11.34,8.959084546280838,22.41
1905,6.44,49.64,20.16,292.89,Rice,139.87,18.81,9.012743456338647,38.59
1906,7.32,46.2,33.27,295.11,Rice,50.88,3.29,7.433544823155466,62.33
1907,6.61,15.11,27.3,54.12,Corn,145.21,13.14,6.496901346150878,40.09
1908,6.73,48.01,33.73,244.6,Corn,73.93,11.05,9.409873226327283,65.12
1909,5.91,44.31,15.01,169.94,Rice,157.1,13.56,9.505327704424683,68.42
1910,6.52,40.29,28.04,77.79,Soybean,57.92,4.11,9.617150978627436,96.33
1911,6.18,46.92,32.76,280.97,Corn,54.88,15.11,9.32330673207909,40.85
1912,7.13,40.47,20.25,155.23,Wheat,113.57,12.46,6.713560286200715,31.6
1913,6.06,37.02,29.44,156.6,Corn,158.13,10.25,9.045540217792556,7.02
1914,7.34,16.79,31.49,175.01,Corn,118.02,18.96,7.777150528902835,7.34
1915,7.1,39.27,17.65,82.78,Wheat,86.88,4.76,7.393172789891843,93.47
1916,6.28,25.0,18.04,188.24,Rice,122.03,16.67,9.840961576193244,97.22
1917,7.3,10.94,24.88,167.09,Rice,57.61,14.04,3.753510420443744,39.08
1918,6.41,18.65,33.28,217.57,Rice,122.09,2.1,6.994804272525543,57.21
1919,6.08,13.9,26.33,280.8,Rice,158.87,1.81,6.987519121738473,55.43
1920,7.31,15.61,16.59,173.34,Rice,125.25,11.81,2.305343797470869,24.08
1921,5.7,43.36,33.67,63.12,Rice,104.01,1.43,7.915035141179882,34.11
1922,6.44,47.72,26.69,131.41,Corn,194.41,17.18,2.317343112383205,63.4
1923,5.87,33.36,29.12,93.99,Corn,198.69,5.04,9.23888866214538,36.66
1924,5.65,49.26,31.11,164.8,Corn,187.5,10.11,2.6447934961737234,32.69
1925,5.58,18.45,16.05,280.86,Wheat,71.91,18.54,9.10669586607149,66.99
1926,7.29,17.12,20.31,198.63,Corn,169.03,2.17,8.280535838417315,59.38
1927,7.03,29.45,16.56,85.28,Rice,156.56,13.79,9.300707852652453,21.47
1928,6.75,43.29,18.57,269.5,Rice,147.47,1.26,9.480493998911829,4.3
1929,7.19,16.17,32.14,254.87,Soybean,129.78,6.25,1.743796528363747,30.92
1930,7.15,30.4,16.71,165.65,Wheat,62.49,6.62,5.391690795958961,41.82
1931,7.15,41.06,17.26,232.28,Wheat,163.52,6.33,6.479149630963709,88.58
1932,7.36,21.52,25.39,224.44,Wheat,172.29,17.55,1.4057131529070443,44.12
1933,6.87,42.85,24.77,213.37,Wheat,85.08,14.52,2.8341435063518965,36.73
1934,7.15,48.03,19.25,188.25,Corn,114.75,4.74,7.677000301790325,18.0
1935,5.72,27.45,21.02,230.79,Wheat,85.23,12.89,1.1209501594860063,34.76
1936,7.02,30.25,27.66,291.0,Soybean,195.9,10.28,6.951869839758134,75.64
1937,7.37,11.22,27.35,109.31,Corn,73.62,17.22,7.833417180694204,82.66
1938,7.29,20.53,16.88,239.82,Soybean,74.64,6.01,2.4717917236462523,18.43
1939,6.28,21.5,18.85,102.75,Wheat,72.69,19.25,8.382838502613923,45.24
1940,6.01,24.57,24.57,217.1,Wheat,176.18,1.16,1.0107131254458674,21.79
1941,5.91,13.22,32.74,137.25,Corn,79.76,3.69,3.525366914420476,50.07
1942,7.07,21.73,22.35,108.95,Wheat,67.98,13.04,2.704191051002601,25.82
1943,5.81,20.46,21.92,223.35,Rice,101.81,1.0,9.435245265529527,91.54
1944,5.89,49.9,31.7,251.58,Corn,84.58,5.54,7.723628218310682,37.06
1945,5.63,46.64,24.68,267.86,Rice,51.35,13.62,1.6801270976506824,7.82
1946,5.73,28.97,28.43,117.09,Corn,125.44,18.24,2.264780209558279,11.65
1947,5.84,24.32,29.4,51.24,Wheat,84.08,5.45,6.770675710635739,80.69
1948,5.72,22.57,24.48,197.6,Corn,97.45,8.22,9.07146069210419,78.42
1949,5.56,43.79,23.1,296.05,Soybean,167.79,7.72,5.580835692185239,15.33
1950,5.82,26.34,20.43,140.11,Corn,140.14,4.56,8.43143469205966,27.38
1951,5.57,27.42,27.4,119.75,Wheat,175.19,7.95,4.604110591251549,49.79
1952,7.3,37.69,33.07,254.44,Rice,153.82,1.74,5.231123121237449,10.65
1953,6.98,22.61,22.59,62.11,Wheat,151.88,16.03,6.072741471094688,88.35
1954,7.19,47.14,22.9,239.1,Corn,131.34,15.79,5.7685912991406685,72.39
1955,6.06,20.71,20.61,289.67,Corn,88.81,5.25,8.147638471626294,70.5
1956,7.12,41.34,18.55,118.68,Wheat,158.27,11.21,5.386386565679669,9.76
1957,7.44,45.91,28.9,288.35,Rice,65.83,3.98,1.742575824548871,76.97
1958,6.48,47.71,18.91,284.95,Wheat,114.69,9.55,6.419421723208003,97.83
1959,6.43,45.13,28.46,139.65,Soybean,175.47,14.28,3.281994440290517,47.96
1960,6.23,43.31,17.73,213.45,Corn,174.43,3.81,4.930359874842398,77.79
1961,5.88,20.2,31.56,115.44,Rice,168.91,15.34,1.703647435231431,15.33
1962,6.41,24.84,19.13,284.8,Rice,138.84,14.41,5.2205167010263125,74.93
1963,6.35,19.48,32.06,69.07,Rice,155.12,18.71,5.621127058544941,13.85
1964,6.26,27.55,22.77,131.19,Wheat,85.37,19.34,9.211869509243876,10.25
1965,6.01,21.18,23.13,276.13,Wheat,138.9,18.14,1.5241379684635097,81.91
1966,6.44,43.35,15.59,265.54,Corn,169.74,18.2,5.238392041294742,92.86
1967,6.87,40.76,30.94,126.4,Rice,52.64,10.08,2.372561625132051,66.3
1968,6.27,43.13,23.53,218.4,Rice,165.22,12.05,4.615449489063138,84.82
1969,5.9,12.34,29.14,251.94,Corn,165.52,2.12,1.0066356149709166,83.79
1970,6.97,13.74,34.87,259.81,Wheat,81.48,1.9,1.6723587044195054,99.36
1971,6.5,13.28,31.29,130.79,Soybean,144.06,5.76,3.764087902367758,14.22
1972,6.84,22.57,18.26,124.63,Rice,133.01,7.11,1.7852061420075087,86.32
1973,6.48,25.16,28.47,125.69,Soybean,99.63,1.47,7.576328347788807,83.83
1974,6.01,19.05,34.93,167.26,Wheat,157.39,16.95,2.7950615057740897,96.61
1975,5.78,20.21,20.8,108.27,Wheat,158.27,13.02,8.159780885600266,50.58
1976,5.69,25.14,29.94,214.72,Wheat,101.06,19.13,5.334280370063032,54.35
1977,5.8,46.82,23.77,224.33,Wheat,68.82,13.97,8.679755773303619,79.25
1978,5.93,20.87,33.5,185.11,Rice,180.65,5.97,4.36630331874674,82.5
1979,6.85,19.29,31.57,223.17,Corn,128.3,6.71,8.159024732574181,13.38
1980,5.54,37.11,34.67,96.09,Corn,64.6,17.3,2.241250896814184,64.59
1981,5.87,21.32,31.04,98.19,Rice,127.44,1.03,1.7028187611512613,44.5
1982,6.7,27.83,20.32,247.66,Rice,193.84,19.56,8.909586145946108,77.06
1983,5.51,15.78,31.25,284.66,Wheat,131.73,13.99,5.263007639011587,56.94
1984,6.29,11.71,30.41,217.81,Wheat,58.58,6.32,3.495626194157828,28.91
1985,6.26,19.9,18.37,166.32,Soybean,129.07,9.39,2.290242422773829,82.46
1986,7.31,24.13,34.55,167.76,Wheat,185.85,13.13,3.856392430155652,60.28
1987,6.18,42.0,30.48,214.37,Soybean,55.71,15.04,6.449119510950349,10.25
1988,6.4,31.24,30.26,147.91,Corn,188.28,18.68,9.269458569014231,89.63
1989,6.98,31.57,32.1,230.46,Soybean,135.95,14.51,1.7329079385202657,68.81
1990,7.28,49.27,20.03,184.45,Soybean,50.77,13.71,2.516476959235261,56.37
1991,6.24,28.19,23.93,289.07,Corn,53.72,9.55,4.878733727881162,75.75
1992,6.8,24.45,17.7,299.43,Soybean,122.86,4.72,9.42886144237111,99.11
1993,6.6,17.07,24.98,105.66,Soybean,87.35,19.6,6.788670480345438,57.04
1994,7.14,17.1,27.17,115.27,Rice,183.4,19.97,8.864005753540662,42.49
1995,7.28,37.06,19.78,235.91,Soybean,131.73,15.17,1.543257273121008,11.45
1996,6.83,10.01,24.1,105.06,Corn,122.93,15.76,7.453232133719032,94.53
1997,5.72,22.63,33.38,227.08,Wheat,199.68,4.54,9.19254797385875,71.98
1998,6.13,42.79,20.0,74.67,Wheat,164.18,11.65,4.150210957596404,7.54
1999,6.95,17.24,27.85,69.9,Soybean,74.91,13.75,6.041044053078028,95.91
2000,7.06,40.92,32.86,236.88,Corn,52.62,7.01,2.2868276744672458,84.82
2001,6.07,36.66,19.24,211.53,Rice,134.95,16.04,2.186145601929949,11.46
2002,7.36,35.24,24.7,76.23,Wheat,114.74,5.24,3.966620574241238,4.76
2003,7.48,44.02,30.62,249.21,Rice,148.62,16.17,8.292679003097929,62.02
2004,7.25,41.14,34.01,254.04,Corn,86.28,2.53,9.934767953845997,55.04
2005,6.48,13.88,29.34,187.31,Corn,148.53,6.51,5.798937159000616,88.58
2006,7.43,34.52,33.24,79.66,Rice,72.03,3.48,3.912603382852861,38.05
2007,6.85,18.41,18.23,278.8,Wheat,59.47,15.51,9.854004571053157,36.56
2008,6.63,13.14,31.5,53.71,Rice,111.85,19.73,1.8767528386916807,86.45
2009,7.31,42.27,17.63,102.39,Corn,106.1,1.67,5.06213320755034,57.83
2010,6.67,39.23,29.73,285.96,Wheat,86.65,2.22,3.374428340166167,42.11
2011,5.94,34.38,17.57,53.72,Wheat,50.55,1.74,1.036126071064443,43.33
2012,7.23,33.03,28.88,135.58,Soybean,82.85,6.51,7.62923254835456,71.16
2013,7.02,21.95,27.12,274.68,Soybean,136.29,6.95,6.278339754725478,61.92
2014,6.65,39.89,19.81,294.51,Wheat,80.06,11.38,1.2667306699496346,80.05
2015,7.42,37.52,17.07,57.16,Corn,156.07,12.7,8.48020017915346,20.54
2016,6.97,24.1,17.67,129.46,Soybean,98.14,12.58,6.398923266283784,53.84
2017,5.72,39.83,20.59,91.96,Corn,64.85,18.33,6.288900995995744,30.46
2018,6.8,28.49,26.77,285.23,Rice,130.94,19.81,7.900773702557005,41.77
2019,5.86,28.51,32.36,209.64,Soybean,60.93,7.25,8.558504755814635,14.33
2020,6.24,44.23,23.2,98.93,Corn,72.39,16.34,6.965072043601007,93.76
2021,6.71,10.22,28.46,237.34,Corn,94.03,18.79,6.568647494925927,77.85
2022,7.35,13.23,17.26,65.91,Corn,144.94,4.56,2.877045005822695,53.06
2023,6.08,12.2,20.81,210.84,Corn,99.38,5.98,2.7356141249240866,90.76
2024,7.12,17.87,25.51,76.52,Rice,137.92,11.23,6.202543703198048,97.74
2025,6.66,22.61,20.09,250.47,Corn,152.97,5.03,9.047833148639786,1.64
2026,6.79,16.25,30.5,172.22,Wheat,190.48,14.07,6.383876743879283,42.95
2027,7.37,43.05,33.81,298.65,Rice,100.7,16.99,2.4473319816197705,38.48
2028,6.53,15.66,29.2,264.44,Wheat,163.77,7.05,7.942278348873736,38.95
2029,6.9,20.85,17.72,178.57,Corn,96.9,17.7,8.799918811373988,88.61
2030,7.3,25.46,32.25,137.3,Soybean,93.37,7.41,2.5122820695587307,46.49
2031,7.43,48.51,24.58,217.07,Soybean,161.7,2.6,6.164796355508719,59.74
2032,5.56,28.44,20.82,125.71,Wheat,185.94,2.03,3.939745270137962,12.0
2033,5.97,45.8,29.95,184.31,Soybean,181.92,17.25,8.924265259541663,1.91
2034,5.71,38.99,32.92,241.74,Rice,178.07,15.97,7.911648047200048,65.03
2035,6.01,13.76,31.28,87.57,Wheat,169.91,4.48,8.205931269881212,51.38
2036,5.63,40.69,34.97,240.11,Soybean,132.88,4.33,6.531219727947022,11.57
2037,7.47,45.29,18.58,250.29,Rice,157.8,5.84,6.634560815349499,59.17
2038,7.27,15.4,25.46,106.91,Soybean,183.88,9.02,7.229965774447903,76.53
2039,7.49,48.69,22.25,225.53,Wheat,143.15,8.58,9.61023753134637,60.62
2040,7.17,14.72,16.53,118.54,Wheat,71.54,15.52,6.690734731015224,25.94
2041,5.78,39.24,32.37,103.16,Rice,91.94,4.69,2.1722863958490404,35.39
2042,5.83,27.83,22.7,181.78,Wheat,78.32,12.51,2.083151355573189,87.9
2043,6.35,25.33,23.69,151.01,Corn,144.09,12.61,4.439940973440874,80.62
2044,7.43,12.78,18.49,221.16,Corn,75.45,4.74,7.979136541629754,47.38
2045,6.24,12.19,17.54,96.63,Soybean,136.22,6.22,8.454415600625737,9.53
2046,6.67,10.03,16.42,65.24,Corn,194.12,9.64,4.201811038951794,91.95
2047,7.05,10.23,19.37,167.51,Wheat,144.42,5.27,5.607746174286658,32.66
2048,5.72,38.07,29.94,50.37,Wheat,155.35,19.89,4.122781381862397,82.66
2049,7.09,39.65,29.38,299.59,Soybean,197.11,17.69,6.861682165046775,37.07
2050,7.37,19.4,21.95,238.02,Wheat,127.09,19.39,3.607260330372045,41.99
2051,5.58,48.69,32.02,180.95,Rice,88.55,3.15,9.532424679480393,29.13
2052,6.95,22.22,21.41,172.05,Soybean,74.23,16.68,4.210856273326505,29.74
2053,5.96,13.41,16.1,146.26,Soybean,111.63,3.28,2.870855694812136,35.27
2054,6.34,23.85,17.4,150.98,Wheat,98.42,8.13,1.6702594846482923,67.88
2055,7.07,40.3,28.36,196.51,Rice,185.99,16.29,8.387131288622243,34.27
2056,7.2,37.67,31.42,142.17,Wheat,95.08,7.24,3.7086094714702487,69.35
2057,5.59,14.25,17.76,159.51,Soybean,148.51,19.36,6.200075053987958,36.81
2058,6.2,27.13,18.05,147.91,Corn,76.55,1.47,4.547623637386211,47.59
